label,pipeline,metric,n_obs,n_districts,tau,se,t_stat,p_value,ci_lo,ci_hi
fani_only,raw,SOS,48,8,14.800000000000084,19.88524794198672,0.7442703275904654,0.45671294868022183,-24.17436978994312,53.774369789943286
fani_only,raw,POS,48,8,4.68,7.7826188012880895,0.6013400012892087,0.5476135518796575,-10.573652555928943,19.933652555928944
fani_only,raw,EOS,32,8,2.2737367544323206e-13,1.5142371628626936e-13,1.5015724156008554,0.13320757169841435,-6.94113548830671e-14,5.241587057695312e-13
fani_only,corrected,SOS,48,8,14.76800000000008,19.9525668771774,0.740155394085778,0.4592057099502532,-24.338312478394442,53.8743124783946
fani_only,corrected,POS,48,8,4.661999999999992,7.7957142712801,0.5980208917064973,0.5498259932171679,-10.617319205473917,19.941319205473903
fani_only,corrected,EOS,32,8,-0.059162278602002516,0.2089888834009165,-0.2830881606678945,0.7771092569684439,-0.4687729632370396,0.35044840603303457
