label,pipeline,metric,n_obs,n_districts,tau,se,t_stat,p_value,ci_lo,ci_hi
onset_residualised,raw,SOS,64,8,15.955555555555542,17.327563712118646,0.9208193269776557,0.35714476277365104,-18.005845260020173,49.916956371131256
onset_residualised,raw,POS,64,8,-2.9199999999999613,2.8818882698675177,-1.0132245689504804,0.310952907644124,-8.568397216408744,2.7283972164088213
onset_residualised,raw,EOS,44,8,0.5676911920565857,0.562917745714864,1.0084798292078354,0.3132241663310009,-0.5356073158030241,1.6709896999161955
onset_residualised,corrected,SOS,64,8,15.774888888888873,17.311691009827822,0.9112274982226457,0.3621755181597198,-18.155402001859493,49.70517977963724
onset_residualised,corrected,POS,64,8,-3.009999999999965,2.897421382309907,-1.0388547618159383,0.29887228833199175,-8.688841557363641,2.668841557363711
onset_residualised,corrected,EOS,44,8,0.3290684442460119,0.5363385141788156,0.613546175683181,0.5395152604989717,-0.7221357270661919,1.3802726155582157
