label_id,class_proposed,class_id,cyclone,event_date,source,district,lon,lat,delta_vh_db,delta_cr_db,vv_min_event_window,era5_3day_max_wind,lswi_min_event_window,jrc_water_permanence,ndwi_max_event_window
52.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.79858685966177,20.04783694298798,-6.519500974333496,2.7424747467040227,-17.319501682813097,5.885009423817512,-0.04982871562242508,,-0.4111933410167694
53.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.77190689572342,20.51406257544601,2.103143501403018,2.8098792509693524,-9.975660709610025,4.874832967667862,-0.15276381373405457,,-0.4304298758506775
54.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.92147639052932,20.377698315316668,3.9601332441265473,-5.487607840279971,-13.500942673697804,5.03273114864479,-0.1568775475025177,,-0.3540252149105072
55.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.71019263570442,19.983966726287083,-13.669175400053238,1.3003644885858492,-22.949118762094535,6.096451297566428,-0.15273064374923706,3.0,-0.4755507707595825
56.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.91069660711989,19.86970102214708,-0.7381299806934365,-3.8409238464607505,-19.129848701632458,7.389028685297001,-0.17406143248081207,1.0,-0.2354060858488083
57.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.74360996427366,20.511367629593654,4.111365494949119,-2.4278888225709316,-11.540325058031588,4.778664966831319,-0.1395866423845291,,-0.31041163206100464
58.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.85464173339084,19.95351383815543,-7.570816532349777,0.2737148305685686,-20.257574671410406,6.195791988428945,-0.2203228920698166,0.0,-0.322593629360199
59.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.58918956693351,19.98477521004279,1.425133930954015,-5.851135023973912,-16.4549978322352,6.515660818737503,-0.19800806045532227,2.0,-0.2859315574169159
60.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.66195310494719,19.97237845912194,-8.430121376422743,2.185590186336748,-20.851246295151107,6.096451297566428,-0.19262370467185974,19.0,-0.3152885138988495
61.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.2636401079686,19.61987954163344,-11.518489027753443,-1.6156990813728367,-23.877035027962705,8.958568006973712,-0.21370498836040497,20.0,-0.2854430377483368
62.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.8791657406473,20.094998495404255,-17.102185910951984,7.348826595608713,-21.69776201902826,5.307926669942122,-0.16701343655586243,,-0.2983490526676178
63.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.93387314145018,19.890182610625004,-5.868636705112834,-1.488338057445187,-25.801989146609678,7.389028685297001,-0.17497648298740387,,-0.21352733671665192
64.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.7627440798254,20.45773820713172,1.358943000642281,-1.5439332524940745,-15.459658827510612,4.874832967667862,-0.14669078588485718,,-0.3482610881328583
65.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.96971592128654,20.00902972271402,1.8573978982470045,-2.6240929904307304,-13.560513266588142,6.565712251605034,-0.07690028101205826,1.0,-0.3519965410232544
66.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.6808177259137,20.005256798520715,-8.102853370470008,-3.658580157632036,-22.054822238979014,6.096451297566428,0.08341915905475616,5.0,-0.5552927255630493
67.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.8619180871922,19.841943079867786,-0.9966047700030991,-0.7925973787156941,-13.58365534430999,,-0.06561523675918579,,-0.17264166474342346
68.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.89587440493192,19.977229361656185,-1.1730089076574757,0.5389159339753604,-10.51217858692226,6.195791988428945,0.04041771590709686,,-0.5898345112800598
69.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.27253342928138,19.5729874838024,-5.195327818046231,5.4814534325269655,-14.711044767987996,8.958568006973712,-0.16050268709659576,0.0,-0.30505162477493286
70.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.85491122797606,20.525650842611153,1.4581134669598157,1.010727527773744,-8.70144840981186,4.886210745591982,-0.19434629380702972,0.0,-0.40141844749450684
71.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.76786447694488,19.923330444609014,4.7463027007811665,-2.5159494959121282,-10.370788794991041,6.969827912893093,-0.19117359817028046,3.0,-0.2847394645214081
72.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.90368974790375,20.378776293657612,6.416475872947025,-4.814561120914599,-14.128155660683092,5.03273114864479,-0.1575007140636444,,-0.33363717794418335
73.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.75654570436498,20.046219975476564,-15.978104437863603,6.227349706895177,-18.834905411033976,5.885009423817512,-0.037747398018836975,,-0.4090230166912079
74.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.93683758188777,20.332423224997044,-2.7177443842288653,-0.11523509189512815,-15.848784463006044,5.1553516087775515,-0.21240492165088654,,-0.2594152092933655
75.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.26606555923571,19.619610047048205,-4.536105936180174,-4.0284674019013345,-19.340101476235688,8.958568006973712,-0.19079497456550598,22.0,-0.1982651799917221
76.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.94788685988243,20.316253549882894,0.0909583688095168,-0.7109838603079375,-12.894747595705809,5.1553516087775515,-0.18533071875572205,,-0.31605395674705505
77.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.94141898983678,20.450192358745113,-3.5502173209334913,2.7845480272154877,-12.930788617838902,4.886210745591982,-0.10416259616613388,,-0.42493006587028503
78.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.95704967578045,20.33404019250846,5.286419706947399,-3.27110714634164,-12.747462105084264,5.18406817355894,-0.20117928087711334,,-0.2789390981197357
79.0,cyclone_flood,2,Fani,2019-05-03,Copernicus EMS EMSR357,NA,85.64740039734446,19.889374126869296,4.971805609432716,-3.556938422616568,-11.63582507720542,7.911337523633622,-0.24217012524604797,2.0,-0.3488805890083313
80.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.76876736651086,20.556642719913278,-4.149227697373938,0.6169466974782445,-21.593528819090547,5.217636710127759,,2.0,
81.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.46235202309768,20.24753243064775,-4.566714130779431,0.5427135266541416,-14.775288846309556,5.259896653689736,,1.0,
82.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.89165689737841,20.871142900883523,-3.855868430699662,-0.980737374231353,-24.309244655244964,6.349178715733446,0.3900628089904785,,-0.011637573130428791
83.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.95013722237458,20.758494164254934,-8.70727166456578,4.0423735821619005,-26.393579250103606,,0.27419355511665344,,0.09714286029338837
84.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.56368198714637,20.275829362097515,-8.667833664111292,7.512497007832106,-13.329244957324313,5.307247877372321,,,
85.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.82563072399562,20.580897232584505,-4.4329846925983745,-1.8700620610018746,-25.47280447757112,5.217636710127759,0.16908212006092072,4.0,0.030383972451090813
86.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.5736532868001,20.243220517283977,-1.164631135555382,1.875341289074262,-10.424708105930907,,,0.0,
87.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.41465148151094,20.172343441366948,-1.9600215829657905,3.1501079574033106,-11.614236525428526,4.879837719703481,,0.0,
88.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.72753469496976,20.860632612059323,-3.9081864507567055,-0.8188517086597287,-18.281571809338256,4.9784416002511005,0.2875175178050995,3.0,-0.06373117119073868
89.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.53188162608853,20.230823766363127,-1.5995137853874972,2.184037712149495,-14.914713574047301,5.259896653689736,,1.0,
90.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.79948974922775,20.78463513902281,-4.94591250370938,2.702735472944454,-15.200327434169687,5.399966470098057,0.16320055723190308,1.0,-0.06348694860935211
91.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.80002873839821,20.56230210620323,-2.947619796574852,-0.3439858875437878,-17.257045305159597,5.217636710127759,,,
92.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.6690543699736,20.555025752401864,-0.42357846265235466,1.3717659503253081,-14.299040301578753,4.671445729006667,0.2647140920162201,1.0,-0.1746114045381546
93.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.87413974933807,20.939055536362957,-5.503546133065623,2.357974793558899,-19.11977353672961,6.349178715733446,0.06484092026948929,3.0,-0.06142111495137215
94.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.9223792800953,20.71780048188432,-10.169311522971611,7.447545252450713,-25.064009639686297,5.816234102713493,0.28409090638160706,2.0,0.037387602031230927
95.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.64345238437618,20.867100482104984,-4.065461547216454,0.4524025890276704,-14.999647744445495,4.339759785771705,,3.0,
96.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.91294696961204,20.843654453189465,-6.891249279629232,-0.34184555894701063,-24.127805128992215,6.066878866754952,0.17771509289741516,6.0,0.17449332773685455
97.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,87.32742964170478,21.598239291849865,-0.488317231369777,-0.5761504701566356,-17.05796119573662,6.957229462752067,0.32724252343177795,2.0,-0.18195265531539917
98.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,87.01697187951308,21.464030988402406,-0.5633517319047137,2.005092107819447,-11.934284544620112,6.833273630359142,,2.0,
99.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,87.04095689759907,21.56401347952491,-2.0007960192087566,-1.0443924987961388,-14.305359357059078,6.411055284967815,,8.0,
100.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.418154911119,20.1817757518502,2.6514332066815705,-4.2496218327057065,-13.27284293757531,4.879837719703481,,,
101.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.50196772712735,20.208186221203317,-5.126205769167733,3.231654210748662,-17.205902653381525,5.259896653689736,,1.0,
102.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.42731772701703,20.107934235495577,-4.82328828184848,2.138193794109071,-25.196677705852753,5.255270960593868,,3.0,
103.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.82886465901845,20.60380427232955,-2.409299356088752,-0.08577781626122771,-18.562361061523895,5.217636710127759,0.3131868243217468,4.0,-0.04480874165892601
104.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.98059011050624,20.745827918748848,-4.665049370133158,1.4319481090246562,-19.86348860348139,,,2.0,
105.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.51840689682675,20.221121961294635,-4.704517528549072,4.0265890610297035,-11.195106707952128,5.259896653689736,,0.0,
106.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.50466267297972,20.201179361987183,-3.244897911333954,0.33128365988804376,-17.215578800893393,5.259896653689736,,1.0,
107.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,87.05685707812799,21.585303551758543,-8.1282495053252,4.545174840371155,-18.264303123606716,6.974440004863063,0.011532625183463097,1.0,-0.036380596458911896
108.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.94043541730609,20.646384416796817,-3.269917220999087,-0.21822346080891464,-21.400158505609127,,,,
109.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.65072873817755,20.38955607706705,-6.238078445674947,4.282290144697111,-26.34856827194922,,,2.0,
110.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.70408866605425,20.81347105964305,-2.5408664116445294,-1.0526561807722903,-15.478487190305499,4.76148760104885,0.1643342673778534,3.0,-0.09309308975934982
111.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.92561321511812,20.718069976469558,-7.005299474090901,4.2819543856963325,-25.593000804692263,5.816234102713493,0.34814098477363586,1.0,-0.033691223710775375
112.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.95687458700549,20.800535319551727,-2.929118200099282,-2.3767615833821765,-19.185700422253124,,,1.0,
113.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,87.01912783619497,21.514965465011983,-2.8666920083723753,3.3656935899053995,-13.411486643134388,6.833273630359142,0.15443816781044006,,0.010554090142250061
114.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.50142873795689,20.189591094822042,-3.2327612544631137,1.0280186935116546,-15.683731003358767,5.259896653689736,,8.0,
115.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.44240942379024,20.17396040887836,-0.8062832494714378,3.489202941689852,-21.193983189464877,4.879837719703481,,14.0,
116.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.49361339498505,20.198484416134825,-1.9708008194807611,4.393996719048129,-13.286111227445112,5.259896653689736,,1.0,
117.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,87.10940852224898,21.526553732177124,-3.475155032940048,2.3609870380459554,-16.18691807485497,,0.2809394896030426,1.0,-0.086173877120018
118.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.39201393635113,20.084757701165294,-5.691080725084362,-1.592716905558941,-23.204104662164653,5.255270960593868,0.2945312559604645,1.0,-0.03079315647482872
119.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.45884859348962,20.24699344147728,-7.575885338450089,4.6335321792568855,-21.618648890622648,5.259896653689736,,5.0,
120.0,cyclone_flood,2,Amphan,2020-05-20,Sentinel-1 SAR change detection (Module 08),NA,86.8630904713434,20.9506438035281,-1.5329000315927033,-1.0856216466053077,-17.807260212967655,6.203746000384558,0.22519083321094513,,5.189413786865771E-4
