cell_id,district_id,district_name,year,treatment,event,metric,value_days,fit_quality,lon,lat
DHK_0018,DHK,Dhenkanal,2019,0,none,POS,288,good,85.35815960246107,20.557613259825523
DHK_0018,DHK,Dhenkanal,2019,0,none,EOS,319,good,85.35815960246107,20.557613259825523
DHK_0019,DHK,Dhenkanal,2019,0,none,SOS,227,good,85.88153715068997,20.865348315982796
DHK_0019,DHK,Dhenkanal,2019,0,none,POS,227,good,85.88153715068997,20.865348315982796
DHK_0019,DHK,Dhenkanal,2019,0,none,EOS,288,good,85.88153715068997,20.865348315982796
DHK_0020,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.85655354370512,20.736893243279287
DHK_0020,DHK,Dhenkanal,2019,0,none,POS,288,good,85.85655354370512,20.736893243279287
DHK_0020,DHK,Dhenkanal,2019,0,none,EOS,,good,85.85655354370512,20.736893243279287
DHK_0021,DHK,Dhenkanal,2019,0,none,SOS,258,good,85.85818275414343,20.90313866035982
DHK_0021,DHK,Dhenkanal,2019,0,none,POS,258,good,85.85818275414343,20.90313866035982
DHK_0021,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.85818275414343,20.90313866035982
DHK_0022,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.99727896420397,20.805532617381672
DHK_0022,DHK,Dhenkanal,2019,0,none,POS,258,good,85.99727896420397,20.805532617381672
DHK_0022,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.99727896420397,20.805532617381672
DHK_0023,DHK,Dhenkanal,2019,0,none,SOS,135,good,85.55925392116428,20.89636286552215
DHK_0023,DHK,Dhenkanal,2019,0,none,POS,288,good,85.55925392116428,20.89636286552215
DHK_0023,DHK,Dhenkanal,2019,0,none,EOS,,good,85.55925392116428,20.89636286552215
DHK_0024,DHK,Dhenkanal,2019,0,none,SOS,166,good,85.17553687379784,21.06972923141258
DHK_0024,DHK,Dhenkanal,2019,0,none,POS,196,good,85.17553687379784,21.06972923141258
DHK_0024,DHK,Dhenkanal,2019,0,none,EOS,,good,85.17553687379784,21.06972923141258
DHK_0025,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.98216048033906,20.767497411920147
DHK_0025,DHK,Dhenkanal,2019,0,none,POS,258,good,85.98216048033906,20.767497411920147
DHK_0025,DHK,Dhenkanal,2019,0,none,EOS,349,good,85.98216048033906,20.767497411920147
DHK_0026,DHK,Dhenkanal,2019,0,none,SOS,196,good,85.3855100914663,21.14140932606202
