district,district_code,treatment,system:index,year,dekad_start,doy,NDVI_mean,NDVI_count,VH_mean,VH_count,VV_mean,VV_count,CR_mean,CR_count
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_955,236",2017,2017-05-01,121,,0,-21.707349551434998,464567,-13.205746791882307,464567,-8.50160275955263,464567
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_956,236",2017,2017-05-01,121,,0,-20.822928335904553,369221,-11.541895512063528,369221,-9.28103282384103,369221
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_957,236",2017,2017-05-01,121,0.18036335793617767,108938,-18.781780799089997,568084,-9.264392571436481,568084,-9.51738822765354,568084
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_948,237",2017,2017-05-01,121,,0,-20.59426241788825,368633,-12.831831958069499,368633,-7.762430459818739,368633
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_949,237",2017,2017-05-01,121,,0,-20.762858803423995,322512,-12.879422288126072,322512,-7.883436515297906,322512
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_950,237",2017,2017-05-01,121,,0,-20.57095940978891,214642,-12.787061944511724,214642,-7.783897465277187,214642
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_951,237",2017,2017-05-01,121,,0,-20.249085892803176,107016,-12.690491647220766,107016,-7.558594245582374,107016
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_952,237",2017,2017-05-01,121,,0,-20.364167944515504,208397,-12.61066596701517,208397,-7.753501977500314,208397
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_953,237",2017,2017-05-01,121,,0,-20.787441134426846,475699,-12.623811096618576,475699,-8.163630037808302,475699
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_954,237",2017,2017-05-01,121,,0,-21.25124127457841,394814,-13.16605641474689,394814,-8.085184859831474,394814
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_955,237",2017,2017-05-01,121,,0,-20.448299005316727,335522,-11.775352281424944,335522,-8.672946723891817,335522
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_956,237",2017,2017-05-01,121,,0,-19.574283683404072,514378,-10.503574286175047,514378,-9.070709397229084,514378
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_948,238",2017,2017-05-01,121,,0,-20.693274653972985,178225,-12.711748608836615,178225,-7.981526045136347,178225
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_949,238",2017,2017-05-01,121,,0,-21.536076792346954,430816,-13.287967483344449,430816,-8.248109309002512,430816
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_950,238",2017,2017-05-01,121,,0,-21.055823607714515,325118,-13.039998946348328,325118,-8.015824661366187,325118
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_951,238",2017,2017-05-01,121,,0,-20.449470608095638,267133,-12.570460072737735,267133,-7.879010535357901,267133
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_952,238",2017,2017-05-01,121,,0,-21.059209346905366,394937,-13.082566496236767,394937,-7.976642850668631,394937
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_953,238",2017,2017-05-01,121,,0,-20.83509832350707,365713,-12.904114332482319,365713,-7.930983991024728,365713
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_954,238",2017,2017-05-01,121,,0,-21.620866050653106,568696,-12.950255456153322,568696,-8.670610594499864,568696
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_955,238",2017,2017-05-01,121,,0,-19.703268901173338,583131,-10.771552198612321,583131,-8.93171670256101,583131
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_956,238",2017,2017-05-01,121,,0,-19.04283072013577,441067,-10.070943902881854,441067,-8.971886817253925,441067
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_948,239",2017,2017-05-01,121,,0,-21.166648680629933,276549,-13.092463613479806,276549,-8.074185067150056,276549
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_949,239",2017,2017-05-01,121,,0,-21.35842578895988,239620,-13.107885868581336,239620,-8.250539920378474,239620
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_950,239",2017,2017-05-01,121,,0,-20.39323412347758,90356,-12.557246886501106,90356,-7.835987236976455,90356
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_951,239",2017,2017-05-01,121,,0,-20.152777239680784,52573,-12.484410506756392,52573,-7.668366732924418,52573
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_952,239",2017,2017-05-01,121,,0,-21.423917729610885,252677,-13.399978473237686,252677,-8.023939256373183,252677
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_953,239",2017,2017-05-01,121,,0,-21.155421122721556,253750,-13.06453945841812,253750,-8.090881664303417,253750
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_954,239",2017,2017-05-01,121,,0,-21.0225687909512,310124,-12.276781628240201,310124,-8.745787162710988,310124
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_948,240",2017,2017-05-01,121,,0,-20.07057048750995,193097,-12.303226325782651,193097,-7.7673441617272845,193097
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_949,240",2017,2017-05-01,121,,0,-20.946206990748546,226594,-12.88428052852916,226594,-8.061926462219311,226594
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_950,240",2017,2017-05-01,121,,0,-20.935442139098047,348429,-12.698359493100124,348429,-8.237082645997956,348429
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_951,240",2017,2017-05-01,121,,0,-20.66898528096346,181971,-12.828659434961619,181971,-7.840325846001824,181971
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_952,240",2017,2017-05-01,121,,0,-21.289517428609766,304947,-13.187798286982712,304947,-8.101719141627052,304947
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_953,240",2017,2017-05-01,121,,0,-21.046097591253634,78469,-13.209550973180887,78469,-7.836546618072794,78469
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_954,240",2017,2017-05-01,121,,0,-19.01072653110908,30841,-10.892630141556928,30841,-8.118096389552129,30841
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_949,241",2017,2017-05-01,121,,0,-20.493839527924255,274003,-12.829539788932633,274003,-7.664299738991622,274003
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_950,241",2017,2017-05-01,121,,0,-20.346940539791674,248390,-12.654021894953368,248390,-7.692918644838319,248390
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_952,241",2017,2017-05-01,121,,0,-19.346431159592616,279210,-11.497870820456956,279210,-7.848560339135669,279210
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_953,241",2017,2017-05-01,121,,0,-18.889692867531977,81471,-11.22074873902259,81471,-7.66894412850936,81471
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_0_954,241",2017,2017-05-01,121,,0,-17.42777589192205,101391,-9.753717570485986,101391,-7.674058321436069,101391
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_950,232",2017,2017-05-11,131,,0,-20.31918859526428,408733,-11.634256101151287,408733,-8.684932494113001,408733
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_951,232",2017,2017-05-11,131,,0,-20.018586564079367,494719,-12.203626157706331,494719,-7.814960406373016,494719
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_948,233",2017,2017-05-11,131,,0,-19.354016892888882,33867,-11.904771127136522,33867,-7.44924576575243,33867
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_949,233",2017,2017-05-11,131,,0,-19.183342856157825,25954,-12.128150639846018,25954,-7.0551922163117995,25954
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_950,233",2017,2017-05-11,131,,0,-20.30801348069914,119144,-12.698799840781808,119144,-7.609213639917271,119144
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_951,233",2017,2017-05-11,131,,0,-19.916181848358356,279743,-12.387374785657283,279743,-7.528807062701092,279743
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_952,233",2017,2017-05-11,131,,0,-20.08333880738949,477700,-12.634542530270474,477700,-7.448796277119023,477700
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_953,233",2017,2017-05-11,131,,0,-20.176937933499186,557572,-12.175317484224047,557572,-8.001620449275178,557572
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_947,234",2017,2017-05-11,131,,0,-19.790636992847165,56904,-12.186246394353411,56904,-7.604390598493781,56904
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_948,234",2017,2017-05-11,131,,0,-19.412219375271487,85092,-12.291571318532556,85092,-7.120648056738933,85092
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_949,234",2017,2017-05-11,131,,0,-20.104650906845247,205339,-12.592270269073316,205339,-7.512380637771914,205339
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_950,234",2017,2017-05-11,131,,0,-19.837094131423203,203468,-12.002117804395464,203468,-7.83497632702772,203468
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_951,234",2017,2017-05-11,131,,0,-19.882113301233396,239364,-12.054868756796573,239364,-7.827244544436883,239364
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_952,234",2017,2017-05-11,131,,0,-20.1422755989298,176120,-12.262853064068414,176120,-7.879422534861474,176120
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_953,234",2017,2017-05-11,131,,0,-21.1700279821832,297722,-12.867983228124434,297722,-8.302044754058764,297722
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_954,234",2017,2017-05-11,131,,0,-21.127001370823454,251744,-12.283961504257952,251744,-8.843039866565496,251744
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_947,235",2017,2017-05-11,131,,0,-17.73468259357814,272094,-10.25238431503763,272094,-7.482298278540484,272094
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_948,235",2017,2017-05-11,131,,0,-17.899627648441857,308076,-10.304847888350656,308076,-7.594779760091231,308076
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_949,235",2017,2017-05-11,131,,0,-19.210489329313813,234467,-11.370997826412498,234467,-7.839491502901319,234467
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_950,235",2017,2017-05-11,131,,0,-18.68395762053588,126715,-10.478614164980716,126715,-8.205343455555171,126715
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_951,235",2017,2017-05-11,131,,0,-19.179735952943762,267650,-10.933100617449906,267650,-8.246635335493897,267650
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_952,235",2017,2017-05-11,131,,0,-18.380656920911626,429349,-10.377815814510848,429349,-8.00284110640077,429349
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_953,235",2017,2017-05-11,131,,0,-19.880346596178697,295800,-11.62317639132116,295800,-8.25717020485754,295800
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_954,235",2017,2017-05-11,131,,0,-21.158824130019912,236494,-12.676938516319856,236494,-8.481885613700047,236494
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_955,235",2017,2017-05-11,131,,0,-20.85115817276043,92700,-12.581464574010736,92700,-8.269693598749685,92700
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_956,235",2017,2017-05-11,131,,0,-20.482354585614047,253120,-11.820038052341848,253120,-8.662316533272184,253120
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_957,235",2017,2017-05-11,131,,0,-19.64059801733955,485976,-10.268607356141974,485976,-9.371990661197566,485976
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_948,236",2017,2017-05-11,131,,0,-16.89750104905181,279390,-9.940296435053025,279390,-6.957204613998803,279390
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_949,236",2017,2017-05-11,131,,0,-17.007147260803297,235745,-9.848316620078178,235745,-7.158830640725085,235745
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_950,236",2017,2017-05-11,131,,0,-17.687066063617124,243528,-10.161873458784582,243528,-7.525192604832529,243528
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_951,236",2017,2017-05-11,131,,0,-17.791046791774036,305047,-10.167630519015647,305047,-7.623416272758357,305047
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_952,236",2017,2017-05-11,131,,0,-18.310490190360973,344444,-10.681736561280973,344444,-7.628753629079986,344444
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_953,236",2017,2017-05-11,131,,0,-18.043527510079294,350907,-9.85839417969907,350907,-8.185133330380244,350907
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_954,236",2017,2017-05-11,131,,0,-17.752221246110064,529540,-9.856465107761208,529540,-7.895756138348889,529540
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_955,236",2017,2017-05-11,131,,0,-18.834970788140737,464567,-10.415766221908022,464567,-8.419204566232642,464567
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_956,236",2017,2017-05-11,131,,0,-19.295471380637817,369221,-9.698152102141892,369221,-9.597319278495892,369221
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_957,236",2017,2017-05-11,131,,0,-18.720082494305444,568084,-8.881415942345821,568084,-9.838666551959628,568084
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_948,237",2017,2017-05-11,131,,0,-16.94011989596321,368633,-9.90719205186874,368633,-7.03292784409443,368633
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_949,237",2017,2017-05-11,131,,0,-17.405329067548625,322512,-9.758254069459449,322512,-7.64707499808919,322512
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_950,237",2017,2017-05-11,131,,0,-17.28774459130956,214642,-9.765378020594545,214642,-7.522366570714989,214642
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_951,237",2017,2017-05-11,131,,0,-17.214319209498388,107016,-9.873472131708922,107016,-7.3408470777894665,107016
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_952,237",2017,2017-05-11,131,,0,-16.782160861059907,208397,-9.272834046944185,208397,-7.509326814115661,208397
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_953,237",2017,2017-05-11,131,,0,-16.81180146355379,475699,-8.825589038560373,475699,-7.986212424993377,475699
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_954,237",2017,2017-05-11,131,,0,-17.769522232134108,394814,-9.252123504030797,394814,-8.517398728103299,394814
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_955,237",2017,2017-05-11,131,,0,-17.524663182758715,335522,-8.856976955381242,335522,-8.667686227377422,335522
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_956,237",2017,2017-05-11,131,,0,-17.6176452832435,514378,-8.720736560032215,514378,-8.896908723211315,514378
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_948,238",2017,2017-05-11,131,,0,-16.08686723333806,178225,-9.265449339215547,178225,-6.821417894122493,178225
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_949,238",2017,2017-05-11,131,,0,-16.87862050605167,430816,-9.495828450359149,430816,-7.382792055692539,430816
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_950,238",2017,2017-05-11,131,,0,-16.43536217640697,325118,-8.99409740398403,325118,-7.441264772422906,325118
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_951,238",2017,2017-05-11,131,,0,-16.358915225922576,267133,-9.030557092955824,267133,-7.328358132966757,267133
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_952,238",2017,2017-05-11,131,,0,-16.365406869588707,394937,-9.065742348463822,394937,-7.299664521124865,394937
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_953,238",2017,2017-05-11,131,,0,-15.99173331253337,365713,-8.806049531258365,365713,-7.185683781274964,365713
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_954,238",2017,2017-05-11,131,,0,-17.202866137962243,568696,-9.43129464127412,568696,-7.771571496688131,568696
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_955,238",2017,2017-05-11,131,,0,-18.57271947938743,583131,-9.744070090493704,583131,-8.828649388893743,583131
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_956,238",2017,2017-05-11,131,,0,-17.552215614198012,441067,-8.883879437920355,441067,-8.66833617627767,441067
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_948,239",2017,2017-05-11,131,,0,-17.64057840858191,276549,-10.374015028641882,276549,-7.266563379940029,276549
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_949,239",2017,2017-05-11,131,,0,-16.493541139990256,239620,-9.193689413674575,239620,-7.299851726315671,239620
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_950,239",2017,2017-05-11,131,,0,-15.422785557770055,90356,-8.302717516015058,90356,-7.120068041755013,90356
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_951,239",2017,2017-05-11,131,,0,-15.53031537445919,52573,-8.474256994870748,52573,-7.056058379588461,52573
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_952,239",2017,2017-05-11,131,,0,-15.871909807112079,252677,-8.907327093184316,252677,-6.964582713927761,252677
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_953,239",2017,2017-05-11,131,,0,-16.390699500727273,253750,-9.258731103078981,253750,-7.131968397648285,253750
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_954,239",2017,2017-05-11,131,,0,-17.211074351579285,310124,-9.549415360308702,310124,-7.661658991270556,310124
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_948,240",2017,2017-05-11,131,,0,-15.6279265672781,193097,-8.474807794132266,193097,-7.153118773145865,193097
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_949,240",2017,2017-05-11,131,,0,-15.619953460349732,226594,-8.369480305138314,226594,-7.250473155211414,226594
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_950,240",2017,2017-05-11,131,,0,-15.279266087780574,348429,-8.001149056896452,348429,-7.278117030884123,348429
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_951,240",2017,2017-05-11,131,,0,-15.51750685459541,181971,-8.530812569879371,181971,-6.98669428471603,181971
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_952,240",2017,2017-05-11,131,,0,-15.530765133967165,304947,-8.816415822507045,304947,-6.714349311460123,304947
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_953,240",2017,2017-05-11,131,,0,-16.593550898089052,78469,-9.303969544245446,78469,-7.289581353843604,78469
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_954,240",2017,2017-05-11,131,,0,-17.090873944799363,30841,-9.571896515189339,30841,-7.518977429610011,30841
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_949,241",2017,2017-05-11,131,,0,-16.014912478716283,274003,-8.86713365543807,274003,-7.1477788232782355,274003
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_950,241",2017,2017-05-11,131,,0,-15.675422036959851,248390,-8.610762985150794,248390,-7.0646590518090395,248390
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_952,241",2017,2017-05-11,131,,0,-15.830928022972415,279210,-8.59190892846429,279210,-7.239019094508075,279210
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_953,241",2017,2017-05-11,131,,0,-16.55766001704301,81471,-9.193626942468864,81471,-7.364033074574159,81471
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_1_954,241",2017,2017-05-11,131,,0,-16.256529478661687,101391,-8.699618867875724,101391,-7.556910610785919,101391
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_2_950,232",2017,2017-05-21,141,,0,,0,,0,,0
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_2_951,232",2017,2017-05-21,141,,0,,0,,0,,0
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_2_948,233",2017,2017-05-21,141,,0,,0,,0,,0
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_2_949,233",2017,2017-05-21,141,,0,,0,,0,,0
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_2_950,233",2017,2017-05-21,141,,0,,0,,0,,0
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_2_951,233",2017,2017-05-21,141,,0,,0,,0,,0
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_2_952,233",2017,2017-05-21,141,,0,,0,,0,,0
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_2_953,233",2017,2017-05-21,141,,0,,0,,0,,0
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_2_947,234",2017,2017-05-21,141,,0,,0,,0,,0
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_2_948,234",2017,2017-05-21,141,,0,,0,,0,,0
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_2_949,234",2017,2017-05-21,141,,0,,0,,0,,0
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_2_950,234",2017,2017-05-21,141,,0,,0,,0,,0
Dhenkanal,DHK,0,"1_1_1_1_1_1_1_2_2_951,234",2017,2017-05-21,141,,0,,0,,0,,0
